Highest_Charting_Position,Number_of_Times_Charted,Song_Name,Streams,Artist,Artist_Followers,Song_ID,Genre,Release_Date,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Liveness,Tempo,Duration_(ms),Valence,Chord
129,14,Somebody That I Used To Know,5068972,"Gotye, Kimbra",2263960,4wCmqSrbyCgxEXROQE6vtV,pop,1/1/2011,76,0.864,0.495,-7.036,0.037,0.591,0.0992,129.062,244973,0.72,C
4,37,Holy (feat. Chance The Rapper),5063015,Justin Bieber,48504126,5u1n1kITHCxxp8twBcZxWy,pop,9/18/2020,81,0.673,0.704,-8.056,0.36,0.196,0.0898,86.919,212093,0.372,F#/Gb
200,1,Vida Louca,5051514,"Mc Poze do Rodo, Neo Beats, Mainstreet",448447,7IG7laqVpcvIIULrwWP5SA,soul,4/2/2021,82,0.852,0.62,-5.79,0.227,0.359,0.101,92.464,155676,0.744,F#/Gb
15,3,i n t e r l u d e,7880155,J. Cole,14097410,08LwMWf5Tcfsd752EPzFV0,hip hop,5/14/2021,76,0.77,0.574,-5.525,0.106,0.0617,0.104,98.962,133022,0.104,C#/Db
95,1,Butter (Instrumental),7450126,BTS,37106176,2Ol2sv6gePRdJrZC1hDVNY,korean,6/4/2021,70,0.429,0.387,-7.486,0.0753,0.000178,0.142,109.893,162147,0.41,C#/Db
25,5,Film out,7198095,BTS,37106176,3UHPGOkUcE4hE7sqBF4Snt,korean,4/1/2021,81,0.499,0.709,-6.404,0.134,0.296,0.331,164.032,214621,0.314,A#/Bb
106,1,Voilà,6935400,Barbara Pravi,75496,1uAOCTevGnyKIDbgZdOCnE,pop,11/6/2020,72,0.447,0.337,-8.665,0.0631,0.773,0.298,135.379,176816,0.603,D
53,5,Shy Away,6634722,Twenty One Pilots,20823062,2nG54Y4a3sH9YpfxMolOyi,rock,5/21/2021,77,0.588,0.856,-5.242,0.0316,0.000818,0.238,96.966,175044,0.635,A
118,1,Saturday,6628638,Twenty One Pilots,20823062,60dwJ8dnqZ4WrIdiu7LkNR,rock,5/21/2021,75,0.687,0.89,-5.99,0.0344,0.00396,0.0436,113.06,172232,0.854,G#/Ab
18,2,9 5 . s o u t h,6333126,J. Cole,14097410,5R691ipUYRDYW6ehapjoj6,hip hop,5/14/2021,75,0.713,0.793,-5.277,0.397,0.271,0.727,71.724,196946,0.203,D
67,2,Seeing Green (with Drake & Lil Wayne),6299936,Nicki Minaj,22161310,1TZv3bujNaYz646eezRE91,pop,5/14/2021,77,0.573,0.867,-2.876,0.168,0.0853,0.38,74.861,339506,0.231,F
134,1,Dark Side,6277641,Blind Channel,121225,1ovFnZv6mUe0LzAbfVqOmh,pop,1/21/2021,72,0.571,0.955,-3.795,0.105,0.00254,0.274,98.01,177790,0.437,G
137,1,SHUM,6237019,Go_A,107553,7mEDVrAHDnQJStDo8jKJJm,pop,3/10/2021,75,0.527,0.737,-5.34,0.0642,0.05,0.105,116.431,172675,0.499,E
69,4,In the morning,5738325,ITZY,2379448,2QdH0rKlV3d9Y6lWzcnlBH,korean,4/30/2021,79,0.847,0.814,-4.668,0.152,0.0825,0.0948,140.057,172359,0.711,B
27,2,l e t . g o . m y . h a n d (with Bas & 6LACK),5393643,J. Cole,14097410,0GAyuCo975IHGxxiLKDufB,hip hop,5/14/2021,73,0.583,0.625,-8.011,0.277,0.506,0.196,89.812,266291,0.516,C#/Db
2,12,What’s Next,5335112,Drake,56308172,3aQem4jVGdhtg116TmJnHz,hip hop,3/5/2021,81,0.781,0.594,-6.959,0.0485,0.0136,0.162,129.895,178154,0.0628,C
154,4,Ramen & OJ,5282702,"Joyner Lucas, Lil Baby",1725025,4TIqzdAssasqx3DAe6cG9J,hip hop,4/30/2021,81,0.597,0.571,-6.205,0.293,0.492,0.093,106.196,218448,0.165,C#/Db
91,9,Cloud 9,5252767,Beach Bunny,618444,6vFsBXYczYsP0H3lgunZOm,pop,2/14/2020,81,0.637,0.929,-3.593,0.0491,0.00167,0.344,80.974,147351,0.902,E
64,10,Headshot (feat. Polo G & Fivio Foreign),5174298,Lil Tjay,3553442,4eNOLmx8r2IJAVKvBBL1jv,hip hop,4/2/2021,81,0.808,0.639,-7.266,0.279,0.0802,0.15,118,144349,0.395,C#/Db
198,1,Mask,5156496,Dream,727731,3IxMaULfjq4IT2IN6v54PB,dance music,5/21/2021,76,0.636,0.749,-4.197,0.0631,0.195,0.107,117.904,174936,0.653,C#/Db
199,1,10 Years,5152139,Daði Freyr,169137,4O0LQKVT6hGmVGNwizmydg,pop,3/13/2021,70,0.798,0.621,-6.916,0.0391,0.0141,0.0926,123.038,166000,0.443,D
127,2,Choker,5150176,Twenty One Pilots,20823062,732E6ibFkQR5lNIPEeiEnx,rock,5/21/2021,72,0.7,0.664,-8.211,0.0394,0.306,0.249,142.009,223066,0.585,G
25,1,a p p l y i n g . p r e s s u r e,15967986,J. Cole,14097410,1d7q712nXjG98HiwHk7HFS,hip hop,5/14/2021,71,0.699,0.759,-5.302,0.311,0.0814,0.312,83.092,177337,0.404,C#/Db
30,1,1 0 0 . m i l ‘ (with Bas),15171655,J. Cole,14097410,4n6NDfYake476trCjJRNl0,hip hop,5/14/2021,72,0.711,0.647,-5.667,0.0822,0.334,0.312,125.092,163302,0.227,D
32,1,p u n c h i n ‘ . t h e . c l o c k,14051831,J. Cole,14097410,57ZUX6TNyKLBydAdVVd02x,hip hop,5/14/2021,70,0.769,0.74,-6.579,0.378,0.197,0.171,94.104,112579,0.692,B
36,2,t h e . c l i m b . b a c k,12648655,J. Cole,14097410,5lLNBIyjp72btcnrjBG751,hip hop,5/14/2021,70,0.618,0.632,-6.973,0.346,0.0526,0.353,81.446,306257,0.319,B
48,1,h u n g e r . o n . h i l l s i d e (with Bas),11647489,J. Cole,14097410,5BwQjRasNcdRPuVWKcHto2,hip hop,5/14/2021,71,0.563,0.703,-5.756,0.0702,0.126,0.213,94.983,238972,0.294,D
55,1,c l o s e,10712648,J. Cole,14097410,1D3z6HTiQsNmZxjl7F7eoG,hip hop,5/14/2021,82,0.597,0.587,-7.026,0.137,0.0622,0.214,140.021,218802,0.0753,G
34,3,WITHOUT YOU (with Miley Cyrus),6081034,The Kid LAROI,2230022,1EHUQesfVKwbthtNcpBi9g,hip hop,4/30/2021,81,0.655,0.469,-6.257,0.0292,0.173,0.0956,92.56,161385,0.467,C
92,3,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",5595839,"Bizarrap, Snow Tha Product",3126961,3ke6it1vTmHtz2ApcIVUz5,latin,4/28/2021,78,0.83,0.748,-5.362,0.162,0.354,0.0992,133.028,177443,0.523,C#/Db
87,10,Travesuras - Remix,5518444,"Nio Garcia, Casper Magico, Ozuna, Wisin & Yandel, Myke Towers, Flow La Movie",2123734,0VWLId2RwPCno9s1cJm2Vy,latin,3/11/2021,81,0.739,0.788,-5.198,0.0731,0.0513,0.282,175.996,324426,0.473,C#/Db
148,7,Bubblegum Bitch,5375782,MARINA,2918229,0ZFBKLOZLIM16RAUb5eomN,pop,4/30/2012,73,0.495,0.856,-5.123,0.0311,0.000219,0.103,158.024,154667,0.609,C
5,142,Falling,5294368,Harry Styles,16112621,1ZMiCix7XSAbfAJlEZWMCp,pop,12/13/2019,83,0.567,0.267,-6.502,0.0299,0.839,0.089,110.011,240133,0.0592,E
182,5,Explícito,5278449,Myke Towers,6150675,6qraVL4IJaIj0IuEexYJNa,latin,12/15/2020,81,0.828,0.83,-3.371,0.047,0.348,0.0613,95.007,195066,0.422,D
58,19,No Te Enamores - Remix,5218146,"Milly, Farruko, Nio Garcia, Jay Wheeler, Amenazzy",22718,2mM3gZ0BbPwPPMelbA8vgt,latin,11/20/2020,79,0.824,0.837,-4.603,0.107,0.573,0.271,100.021,289933,0.58,F
5,31,Lonely (with benny blanco),5191697,Justin Bieber,48504126,4y4spB9m0Q6026KfkAvy9Q,pop,10/16/2020,80,0.631,0.239,-7.071,0.0398,0.864,0.116,79.859,149297,0.0927,B
77,10,Cupid's Chokehold / Breakfast in America,5165035,Gym Class Heroes,1275345,2Lhdl74nwwVGOE2Gv35QuK,hip hop,2/22/2005,81,0.72,0.744,-6.938,0.12,0.237,0.255,78.953,243773,0.619,C#/Db
38,72,If the World Was Ending - feat. Julia Michaels,5127736,JP Saxe,280585,2kJwzbxV2ppxnQoYw4GLBZ,rock,10/17/2019,82,0.464,0.473,-10.086,0.129,0.866,0.109,75.801,208687,0.604,C#/Db
47,2,"I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)",7347891,DJ Khaled,6278835,20GrahbI4AzAOWxpYfDKkf,hip hop,4/30/2021,76,0.757,0.721,-2.906,0.0691,0.00196,0.647,124.036,165366,0.364,E
61,17,Body,5831357,"Russ Millions, Tion Wayne",323203,6uvMKqNlrSvcC4NaKnrwjZ,hip hop,4/22/2021,84,0.883,0.674,-8.043,0.357,0.21,0.0678,141.02,278085,0.73,B
169,1,What You Need,5346005,Don Toliver,1605329,6LcX2hBbXaJcK4AuefE936,hip hop,5/4/2021,76,0.664,0.655,-7.327,0.0461,0.059,0.17,129.987,217609,0.13,A#/Bb
115,9,"L-Gante: Bzrp Music Sessions, Vol.38",5290877,"Bizarrap, L-Gante",3126961,1Crj1zkRMpsEjb9NOR6Zof,latin,3/10/2021,80,0.553,0.819,-3.083,0.257,0.368,0.0915,87.913,192348,0.761,D
19,26,HOLIDAY,5264232,Lil Nas X,5473565,6zFMeegAMYQo0mt8rXtrli,hip hop,11/13/2020,83,0.81,0.511,-6.924,0.164,0.12,0.0832,151.947,154998,0.837,F
71,28,At My Worst,5258000,Pink Sweat$,942628,0ri0Han4IRJhzvERHOZTMr,jazz,7/17/2020,79,0.813,0.415,-5.926,0.0349,0.777,0.131,91.921,170345,0.667,C
3,70,Life Is Good (feat. Drake),5241227,Future,10488292,5yY9lUy8nbvjM1Uyo1Uqoc,hip hop,1/10/2020,81,0.676,0.609,-5.831,0.481,0.0706,0.152,142.037,237735,0.508,D
184,1,Extasy,5203700,"187 Strassenbande, Bonez MC, Frauenarzt",1223734,79lc69ZXfL4WmJIzVSDmWT,hip hop,5/13/2021,67,0.863,0.739,-5.879,0.153,0.0289,0.0931,129.964,174021,0.547,A
7,44,Wishing Well,5125706,Juice WRLD,19085118,2U5WueTLIK5WJLD7mvDODv,hip hop,7/10/2020,83,0.65,0.613,-6.13,0.128,0.00336,0.267,149.972,194621,0.0804,A
164,11,Fan de Tus Fotos,5103863,"Nicky Jam, Romeo Santos",14826679,1mauYRwbpoGQX6itP2FAJC,latin,2/8/2021,79,0.728,0.689,-5.718,0.0725,0.293,0.109,170.089,197647,0.431,G
82,12,Tapão Na Raba,5088848,Raí Saia Rodada,1260752,58pgi1RpcU2fVJsxhm7BIr,latin,1/22/2021,80,0.808,0.796,-3.169,0.0305,0.462,0.155,128.048,175047,0.799,C#/Db
66,10,Machu Picchu,5062404,"Camilo, Evaluna Montaner",10561047,1LXb70u8SLsvBAPWHMCTMe,pop,3/1/2021,76,0.788,0.789,-2.39,0.124,0.397,0.226,167.897,179005,0.867,C
4,44,Come & Go (with Marshmello),5037124,Juice WRLD,19085118,2Y0wPrPQBrGhoLn14xRYCG,hip hop,7/10/2020,83,0.625,0.814,-5.181,0.0657,0.0172,0.158,144.991,205485,0.535,C
71,72,Robbery,5024884,Juice WRLD,19085118,6Hj9jySrnFppAI0sEMCZpJ,hip hop,3/8/2019,83,0.685,0.692,-5.122,0.0457,0.328,0.153,159.966,240051,0.578,D
199,1,Paradigmas,5018076,Jorge & Mateus,15013645,17UfXrL7Run3GyZJW4uRjC,latin,4/22/2021,72,0.686,0.789,-4.103,0.126,0.322,0.4,157.932,157355,0.822,C#/Db
53,12,SugarCrash!,5018005,ElyOtto,85617,2ePtv8MlBO9nuuXABqAfEX,pop,8/25/2020,80,0.748,0.734,-6.499,0.124,0.524,0.0975,97.753,80081,0.368,C
72,1,durag activity (with Travis Scott),7939784,Baby Keem,279741,4JJcP0Rv9AgyPD6ZGaC8EE,hip hop,4/30/2021,75,0.89,0.701,-5.712,0.342,0.00306,0.0895,80.462,225020,0.505,C
113,1,love race (feat. Kellin Quinn),6325080,Machine Gun Kelly,3864419,1F9kEuwT29fgqlovIclu81,hip hop,4/29/2021,76,0.517,0.848,-4.054,0.0521,0.00581,0.214,95.906,188779,0.429,A#/Bb
7,40,POPSTAR (feat. Drake),6127103,DJ Khaled,6278835,6EDO9iiTtwNv6waLwa1UUq,hip hop,7/17/2020,80,0.8,0.56,-4.818,0.261,0.057,0.134,163.071,200221,0.45,F
122,1,LET IT GO (feat. Justin Bieber & 21 Savage),6083338,DJ Khaled,6278835,1cEhrSF6EylAEqdhUGuNpX,hip hop,4/30/2021,75,0.877,0.444,-7.547,0.172,0.24,0.169,129.06,165527,0.658,G#/Ab
137,1,Girl From Rio,5768836,Anitta,10740222,6CF085Ol0cVda1WqelybEQ,soul,5/21/2021,69,0.732,0.604,-7.472,0.0443,0.0112,0.219,139.982,195429,0.732,C
20,5,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),5480722,Taylor Swift,42227614,2CYVETnhM9aytqrazYYwrK,pop,4/9/2021,74,0.66,0.817,-6.269,0.0521,0.162,0.0667,135.942,277592,0.714,B
63,4,Otra Noche Sin Ti,5377794,"J Balvin, Khalid",29051363,2CdTLdDjwZdVcm0bresVWx,latin,4/9/2021,80,0.503,0.548,-7.564,0.164,0.0751,0.145,94.036,228920,0.441,C
33,5,Met Him Last Night (feat. Ariana Grande),5200695,Demi Lovato,20331923,0BI0hfbmqybnd3TezrDME3,pop,4/2/2021,72,0.538,0.512,-4.548,0.0262,0.22,0.101,144.978,204632,0.12,E
100,11,Back In Blood (feat. Lil Durk),5198209,Pooh Shiesty,423237,7JuHVG3qQKQKxC4doneXVW,hip hop,11/6/2020,75,0.759,0.538,-8.256,0.384,0.151,0.126,146.933,184490,0.831,G#/Ab
94,5,Run It Up (feat. Offset & Moneybagg Yo),5107084,Lil Tjay,3553442,1dg3qy5DjoJodawfOCgrTP,hip hop,4/2/2021,81,0.88,0.575,-6.091,0.163,0.415,0.109,120.031,232048,0.671,F#/Gb
37,31,Mi Niña,5026961,"Wisin, Myke Towers, Los Legendarios",6929075,2bgcUk2A3jjKbCJ7KPquTi,latin,9/23/2020,79,0.823,0.821,-3.402,0.166,0.31,0.143,99.999,213314,0.791,G#/Ab
9,6,As I Am (feat. Khalid),5896065,Justin Bieber,48544923,6F2r4HgpJnvKDmkN6JEN6J,pop,3/19/2021,72,0.595,0.543,-8.149,0.038,0.127,0.0975,99.928,174406,0.109,B
150,1,Come Through (feat. Chris Brown),5531998,H.E.R.,4138951,3krZxyBsWEHfEfJegYaWTd,hip hop,4/23/2021,74,0.615,0.422,-8.019,0.0504,0.604,0.112,135.859,214094,0.185,F
33,24,Goosebumps,5496962,HVME,17719446,5uEYRdEIh9Bo4fpjDd4Na9,dance music,1/15/2021,87,0.841,0.593,-7.846,0.0379,0.418,0.124,124.917,162803,0.808,C#/Db
18,33,Put Your Records On,5181180,Ritt Momney,100463,6AGOKlMZWLCaEJGnaROtF9,pop,4/24/2020,81,0.399,0.491,-10.778,0.0538,0.0563,0.11,91.066,210463,0.151,F#/Gb
137,13,Facas - Ao Vivo,5141640,"Diego & Victor Hugo, Bruno & Marrone",1585593,1ere9b9vDw2N3m9d4uiXxa,pop,10/15/2020,79,0.443,0.509,-5.995,0.0536,0.615,0.472,160.984,196380,0.69,D
62,28,Train Wreck,5081800,James Arthur,8446147,55Am8neGJkdj2ADaM3aw5H,pop,10/28/2016,82,0.311,0.485,-5.726,0.0365,0.701,0.0726,77.355,208827,0.225,F#/Gb
7,23,Monster (Shawn Mendes & Justin Bieber),5069268,Shawn Mendes,33893352,2Z8yfpFX0ZMavHkcIeHiO1,pop,11/20/2020,79,0.652,0.383,-7.076,0.0516,0.0676,0.0828,145.765,178994,0.549,D
6,53,In Your Eyes,5054319,The Weeknd,35340069,7szuecWAPwGoV1e5vGu8tl,hip hop,3/20/2020,81,0.667,0.719,-5.371,0.0346,0.00285,0.0736,100.021,237520,0.717,G
101,68,SAD!,5051338,XXXTENTACION,29566516,3ee8Jmje8o58CHK66QrVC2,hip hop,3/16/2018,84,0.74,0.613,-4.88,0.145,0.258,0.123,75.023,166606,0.473,G#/Ab
193,1,Good Without,4998044,Mimi Webb,130801,15OCqNPYoLziEAsbVnqRj5,pop,3/26/2021,81,0.616,0.576,-5.495,0.0532,0.0723,0.375,89.962,182121,0.269,B
19,66,hot girl bummer,4992396,blackbear,4270131,2mt1IqcFyY1zmYZT8Q3xw9,hip hop,8/21/2020,83,0.782,0.559,-7.106,0.0767,0.125,0.385,129.992,188344,0.685,F#/Gb
197,1,When I Was Your Man,4945935,Bruno Mars,32603394,0nJW01T7XtvILxQgC5J7Wh,pop,12/7/2012,82,0.612,0.28,-8.648,0.0434,0.932,0.088,72.795,213827,0.387,C
177,7,Stressed Out,4913147,Twenty One Pilots,20823062,3CRDbSIZ4r5MsZ0YwxuEkn,rock,5/15/2015,83,0.734,0.637,-5.677,0.141,0.0462,0.0602,169.977,202333,0.648,E
72,1,Ski,7753784,"Young Stoner Life, Young Thug, Gunna",61930,6755DFiZ7CWe2WMdTGW5C1,hip hop,4/16/2021,78,0.953,0.621,-7.638,0.221,0.017,0.0398,123.016,152333,0.883,G#/Ab
75,1,Diamonds Dancing (feat. Travis Scott),7515766,"Young Stoner Life, Young Thug, Gunna",61930,7uZqvqXzzYMKrexKxdcGmd,hip hop,4/16/2021,69,0.851,0.703,-7.351,0.303,0.00949,0.0895,74.017,242600,0.596,E
8,5,Love Story (Taylor’s Version),6202933,Taylor Swift,42227614,6YvqWjhGD8mB5QXcbcUKtx,pop,4/9/2021,73,0.627,0.792,-4.311,0.031,0.13,0.0845,119.054,235767,0.415,D
107,14,"Ele É Ele, Eu Sou Eu",5380517,"Wesley Safadão, Os Barões Da Pisadinha",9907270,7EWXP47VlXKO3r7mNxuWHw,latin,11/12/2020,73,0.758,0.763,-8.754,0.0768,0.23,0.0703,163.946,155210,0.854,C#/Db
186,1,Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo,5159208,Os Barões Da Pisadinha,4271775,2SUPbyD77tJuOUbqbxct6l,latin,2/19/2021,80,0.593,0.932,-2.324,0.0526,0.302,0.133,171.977,147876,0.913,G#/Ab
3,19,willow,5016865,Taylor Swift,42227614,0lx2cLdOt3piJbcaXIV74f,pop,12/11/2020,79,0.392,0.574,-9.195,0.17,0.833,0.145,81.112,214707,0.529,G
104,16,Why'd You Only Call Me When You're High?,4976405,Arctic Monkeys,12375514,086myS9r57YsLbJpU0TgK9,rock,9/9/2013,82,0.691,0.631,-6.478,0.0368,0.0483,0.104,92.004,161124,0.8,D
43,29,LA CANCIÓN,4959754,"J Balvin, Bad Bunny",29051363,0fea68AdmYNygeTGI4RC18,latin,6/28/2019,83,0.754,0.646,-5.795,0.317,0.152,0.108,176.089,242573,0.429,G
52,1,You Belong With Me (Taylor’s Version),9872084,Taylor Swift,42227614,1qrpoAMXodY6895hGKoUpA,pop,4/9/2021,73,0.632,0.773,-4.856,0.0346,0.0623,0.0885,130.033,231124,0.474,F#/Gb
54,1,Fearless (Taylor’s Version),9676024,Taylor Swift,42227614,77sMIMlNaSURUAXq5coCxE,pop,4/9/2021,69,0.569,0.741,-4.963,0.0282,0.0122,0.333,100.118,241592,0.43,F
68,1,X Gon' Give It To Ya,8638360,DMX,2815928,1zzxoZVylsna2BQB65Ppcb,hip hop,6/12/2007,73,0.761,0.899,-3.09,0.183,0.0135,0.0719,95.027,217587,0.673,A#/Bb
80,1,Fifteen (Taylor’s Version),7852063,Taylor Swift,42227614,2nqio0SfWg6gh2eCtfuMa5,pop,4/9/2021,66,0.559,0.646,-4.61,0.0272,0.116,0.32,95.466,294419,0.289,G
84,1,The Way I Loved You (Taylor’s Version),7736262,Taylor Swift,42227614,22bPsP2jCgbLUvh82U0Z3M,pop,4/9/2021,72,0.402,0.732,-4.665,0.0484,0.0033,0.108,161.032,243137,0.472,F
51,3,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),7712896,Taylor Swift,42227614,5pcjystBtalYeqaiXCcgEY,pop,3/26/2021,65,0.589,0.496,-7.606,0.0377,0.818,0.101,142.731,220839,0.44,D
93,1,Hey Stephen (Taylor’s Version),7385864,Taylor Swift,42227614,550erGcdD9n6PnwxrvYqZT,pop,4/9/2021,66,0.788,0.571,-6.135,0.0296,0.106,0.0934,115.99,254255,0.797,F#/Gb
102,1,White Horse (Taylor’s Version),7039222,Taylor Swift,42227614,5YL553x8sHderRBDlm3NM3,pop,4/9/2021,65,0.423,0.517,-7.377,0.0486,0.369,0.177,185.262,234516,0.366,C
114,1,Forever & Always (Taylor’s Version),6566059,Taylor Swift,42227614,1msEuwSBneBKpVCZQcFTsU,pop,4/9/2021,66,0.598,0.821,-4.433,0.0447,0.0231,0.143,128.03,225328,0.673,A#/Bb
119,1,Breathe (feat. Colbie Caillat) (Taylor’s Version),6508683,Taylor Swift,42227614,7HC7R2D8WjXVcUHJyEGjRs,pop,4/9/2021,64,0.506,0.626,-6.066,0.0287,0.156,0.228,148.035,263377,0.321,C#/Db
139,1,Ruff Ryders' Anthem,5988511,DMX,2815928,1BKT2I9x4RGKaKqW4up34s,hip hop,5/1/1998,72,0.88,0.577,-8.093,0.302,0.0564,0.201,90.991,214440,0.74,A#/Bb
146,1,That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault),5889939,Taylor Swift,42227614,7eResoqEJJAVTkQYSqvO3P,pop,4/9/2021,67,0.588,0.608,-7.062,0.0365,0.225,0.092,90.201,189496,0.508,F
147,1,Tell Me Why (Taylor’s Version),5885151,Taylor Swift,42227614,0k0vFacOHNuArLWMiH60p7,pop,4/9/2021,63,0.578,0.909,-3.669,0.0628,0.0222,0.333,100.023,200576,0.541,G
148,1,You’re Not Sorry (Taylor’s Version),5860405,Taylor Swift,42227614,6iiAfo4wTA2CVC3Uwx9uh8,pop,4/9/2021,64,0.506,0.444,-4.99,0.0285,0.0538,0.123,133.873,261843,0.241,F#/Gb
15,32,Relación - Remix,5206614,"Sech, Daddy Yankee, J Balvin, ROSALÍA, Farruko",8758283,35UUpTmrcFXNIVIN26ujXl,latin,9/4/2020,80,0.793,0.771,-3.417,0.0959,0.0337,0.284,171.943,247308,0.835,F
192,1,Don’t You (Taylor’s Version) (From The Vault),5197564,Taylor Swift,42227614,4uuEGH5SVuzkkSFjo2DEiY,pop,4/9/2021,65,0.563,0.473,-11.548,0.0503,0.514,0.109,101.934,208609,0.405,D#/Eb
195,1,We Were Happy (Taylor’s Version) (From The Vault),5189423,Taylor Swift,42227614,34V9RiEPe8MNdU32qJsJa1,pop,4/9/2021,64,0.609,0.373,-8.819,0.0263,0.849,0.0779,106.007,244237,0.13,C
153,2,WACHA,5172999,"KHEA, Duki",3198705,5RmSunLqeDqNWww8LWhAiK,latin,4/1/2021,75,0.737,0.634,-4.25,0.0424,0.345,0.111,94.927,206360,0.528,D#/Eb
132,1,Dancing With The Devil,5836326,Demi Lovato,20338833,2kONpeXXK70YEs7c0UQbmq,pop,3/26/2021,66,0.413,0.64,-5.811,0.0427,0.273,0.11,75.245,243992,0.149,G#/Ab
160,3,What Other People Say,5413003,"Sam Fischer, Demi Lovato",122746,2h9TDNEXRhcDIV3fsoEVq9,pop,2/4/2021,77,0.652,0.472,-8.084,0.0399,0.158,0.121,126.904,194890,0.24,G
88,31,Hello (feat. A Boogie Wit da Hoodie),5323062,Pop Smoke,6852509,2r6OAV3WsYtXuXjvJ1lIDi,hip hop,7/20/2020,82,0.905,0.647,-5.065,0.107,0.0187,0.282,130.97,190534,0.367,A#/Bb
91,12,Hasta Abajo,5269163,"Kevin Roldan, Bryant Myers, Lyanno",4026643,4PEfJZpVjdclfzZ9XO8uDw,latin,10/4/2019,77,0.714,0.671,-5.119,0.362,0.289,0.325,169.732,229827,0.641,F
30,37,Take You Dancing,5176493,Jason Derulo,9778632,59qrUpoplZxbIZxk6X0Bm3,pop,7/22/2020,82,0.789,0.711,-4.248,0.041,0.0332,0.0876,112.985,190306,0.753,D
28,3,Unstable (feat. The Kid LAROI),5137645,Justin Bieber,48544923,137mSruegm1u6x9NvwiagR,pop,3/19/2021,74,0.495,0.333,-10.109,0.0288,0.737,0.112,99.757,158324,0.37,E
2,48,Stuck with U (with Justin Bieber),5094660,Ariana Grande,67208170,4HBZA5flZLE435QTztThqH,pop,5/8/2020,84,0.597,0.45,-6.658,0.0418,0.223,0.382,178.765,228482,0.537,G#/Ab
120,15,Hayloft,5086382,Mother Mother,2110870,2kS6td1yvmpNgZTt1q5pQq,pop,9/23/2008,81,0.527,0.922,-2.666,0.0728,0.00475,0.422,95.975,181680,0.49,A
191,1,Esquema Preferido (feat. Tarcísio do Acordeon),5078174,DJ Ivis,342930,0e6NlGJxYlHvAN8SKxad7N,latin,11/26/2020,73,0.676,0.823,-4.386,0.102,0.242,0.0773,160.013,190680,0.907,F
75,5,Además de Mí - Remix,5060336,"Rusherking, KHEA, Duki, Maria Becerra, LIT killah, Tiago PZK",301217,7I8L3vYCLThw2FDrE6LuzE,latin,3/4/2021,78,0.397,0.613,-5.077,0.0549,0.0396,0.192,78.4,330040,0.405,F#/Gb
193,3,Payphone,5052717,"Maroon 5, Wiz Khalifa",32279979,1LmN9SSHISbtp9LoaR5ZVJ,rock,1/1/2012,74,0.739,0.756,-4.828,0.0394,0.0136,0.37,110.028,231387,0.523,E
50,3,Ghost,5013450,Justin Bieber,48544923,6I3mqTwhRpn34SLVafSH7G,pop,3/19/2021,71,0.601,0.741,-5.569,0.0478,0.185,0.415,153.96,153190,0.441,D
37,3,Off My Face,5004111,Justin Bieber,48544923,3T03rPwlL8NVk1yIaxeD8U,pop,3/19/2021,75,0.509,0.228,-8.68,0.0332,0.92,0.104,90.674,156468,0.586,E
140,13,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",4972518,Jack Harlow,1053324,0ZLuW8uOXdFNWcI40C0OC2,hip hop,12/11/2020,73,0.904,0.723,-5.224,0.26,0.0631,0.185,145.013,227478,0.835,B
188,3,Take on Me,4969662,a-ha,1560784,2WfaOiMkCvy7F5fcp2zZ8L,rock,6/1/1985,84,0.573,0.902,-7.638,0.054,0.018,0.0928,84.412,225280,0.876,F#/Gb
45,18,BEBÉ,4967348,"Camilo, El Alfa",10580764,7D7EH7MGyNHWSkqrszerI1,pop,11/25/2020,78,0.862,0.72,-4.048,0.0379,0.487,0.0604,129.972,198707,0.965,E
128,2,Tu Veneno,6007541,J Balvin,29067437,5KFHrrBMyGj5MhVbZMM3ts,latin,3/19/2021,76,0.664,0.659,-4.232,0.0873,0.0625,0.0874,175.826,157320,0.797,A#/Bb
49,2,Deserve You,5837372,Justin Bieber,48544923,5NU40QTlXrDUJzDBdv79bg,pop,3/19/2021,69,0.677,0.633,-7.831,0.0771,0.0314,0.112,89.934,187239,0.409,G
44,2,2 Much,5794583,Justin Bieber,48544923,0oaY19dUwZimIgzn3ZZLZO,pop,3/19/2021,70,0.583,0.444,-8.601,0.0456,0.593,0.353,119.59,152796,0.167,A
3,66,Tusa,5510113,"KAROL G, Nicki Minaj",17792779,7k4t7uLgtOxPwTpFmtJNTY,latin,11/7/2019,80,0.803,0.715,-3.28,0.298,0.295,0.0574,101.085,200960,0.574,D
34,29,Una Locura,5466954,"Ozuna, J Balvin, Chencho Corleone",29238936,5y7DaS3jAc9eZzcSOoUIwU,latin,9/4/2020,81,0.714,0.761,-4.596,0.0427,0.139,0.241,168.022,230693,0.906,F
